x1,x2
5576,5556
5366,5513
5571,5408
5423,5297
5584,5349
5572,5677
5190,5617
5308,5536
5466,5301
5647,5320
5645,5393
5465,5434
5488,5525
5572,5383
5632,5676
5315,5382
5445,5632
5435,5734
5417,5371
5372,5269
5334,5406
5835,5615
5709,5568
5574,5393
5496,5294
5533,5669
5322,5624
5360,5470
5523,5627
5565,5563
5480,5575
5438,5539
5453,5448
5725,5821
5216,5623
5518,5604
5605,5941
5539,5457
5334,5506
5409,5690
5356,5455
5240,5546
5495,5601
5714,5270
5683,5308
5579,5521
5639,5390
5819,5341
5475,5315
5201,5439
5722,5557
5614,5435
5584,5329
5478,5581
5683,5422
5334,5494
5496,5653
5621,5460
5452,5460
5196,5329
5425,5547
5643,5597
5676,5492
5485,5598
5402,5785
5676,5607
5478,5463
5636,5649
5262,5387
5362,5272
5293,5573
5727,5462
5721,5481
5736,5101
5467,5471
5430,5438
5536,5428
5671,5679
5618,5474
5491,5381
5447,5310
5623,5462
5502,5701
5612,5375
5299,5388
5450,5311
5361,5410
8170,4527
7805,4237
7825,4748
8235,4459
8195,4511
7973,4395
8486,4634
8373,4668
8177,4273
8058,4295
8344,4574
7650,4437
7977,4559
8053,4338
7977,4635
8284,4556
8071,4575
8308,4813
8222,4531
8287,4618
8486,4533
7811,4604
8004,4163
8213,4295
8149,4678
7634,4553
7354,4222
7604,3706
8265,4608
8588,4339
8309,3995
7917,4532
9150,4610
8405,3998
7767,4480
8101,4381
8098,4398
7507,5120
8148,4640
8325,4093
8057,4471
7630,3984
7930,4516
8020,4423
8354,4063
7236,4385
8557,4374
7912,4562
7857,4548
7976,4103
8225,4158
8011,4362
7323,4123
8017,4882
8391,4928
8573,4517
7850,4361
8083,4226
7658,4377
8370,4156
7776,4687
7661,4802
7679,4732
8248,4548
7277,4237
8060,4376
7662,4427
8104,4627
8327,4543
7823,4365
8457,4862
7668,4149
7919,4898
7497,4517
8324,4334
8081,4460
8389,4880
7404,4620
8270,4575
7900,4702
8283,4678
8102,4592
7802,4197
8568,4860
7745,4646
7581,3883
8767,4806
7580,4531
7451,4949
7804,4566
8252,4015
7994,4739
8157,4866
7518,4710
8278,4587
7818,4293
7670,4391
7891,4616
8007,4441
7988,4173
7563,4894
7783,4801
8331,4716
8430,4316
8198,4406
8374,4228
8069,4384
7665,4576
8304,5122
7929,4456
7995,4837
7830,4553
7712,4245
8232,4343
8294,4695
8144,4561
8117,4444
7590,4571
7891,4539
8231,4230
7858,4117
8433,4732
8047,4750
7548,4607
7817,4801
7941,4921
8002,4602
7943,4410
7973,4931
7555,4684
7926,4439
8224,4877
8059,4521
8177,4379
7992,4562
7829,4549
8251,3835
7443,4780
7705,4554
7836,4394
7485,4424
8241,4475
8182,4608
7976,4664
8181,5405
8066,4529
7902,4638
7498,5113
8225,4502
8398,4857
8657,4171
8072,4291
7899,4377
7954,4423
8167,4410
7634,4624
7426,4079
8263,4582
8047,4643
7975,4464
7529,4524
7506,4864
8091,4586
7351,4631
8036,4698
7774,4469
8017,4750
7736,5323
8199,4509
7431,4348
8175,4341
7807,4285
8125,4440
8146,4105
7569,4713
7847,4527
8019,4588
7636,4701
7714,4474
8123,4942
8098,3834
8110,4678
8199,4412
8384,4461
7939,4481
7945,5050
8029,4364
8284,4442
7629,4525
7883,4470
7575,4447
8163,4564
8177,5252
7926,3711
8206,4403
7956,4834
7846,3950
7603,4386
7687,4644
8494,4618
8125,4296
7824,4483
8059,5013
7389,4917
7928,4936
8269,4241
7869,4617
8060,4187
7370,4379
7961,4574
7860,4259
8069,4492
7775,4722
8667,4460
7812,4289
7581,3940
7556,4685
7915,4375
8005,4369
8514,4570
8723,4686
7803,3961
7657,4205
7951,4458
7420,4235
7878,4804
8052,4946
8164,5060
8042,4484
8221,4476
7530,4806
8268,4201
8137,4519
7860,4489
7859,4820
8408,4719
7970,4243
7682,4099
7518,4471
7922,4028
8229,4774
7634,3728
8218,4350
7611,4382
7879,4746
8244,4146
7674,4530
8323,4107
7881,4539
7943,3690
8113,4844
7656,4250
8074,4920
7741,3960
8039,4549
7783,4386
7790,4750
7872,4412
7996,4590
7900,4648
8116,4090
8477,4480
7657,4834
8364,4141
8300,4140
8380,3810
7780,4525
8058,4398
7953,4615
7530,4402
7975,4340
8148,4167
7843,4716
8572,4152
8530,4434
7991,4736
8321,4913
7850,4139
8198,4501
8373,4664
7418,4686
7628,4540
8392,4763
7679,4953
8025,4541
7843,4506
7974,4282
8449,4581
8085,4770
7912,4730
8067,4336
7922,4894
7931,4684
7661,4669
7753,3990
7448,4437
8061,4585
7363,4953
8430,4238
8079,4227
8324,4552
8207,4810
7716,4368
7800,4139
7555,4486
7889,4306
7837,4926
8056,4081
8026,4014
8001,4479
7495,4610
7841,4018
7749,4499
7671,4306
8035,4877
7656,4215
7846,4392
7875,4637
7776,4751
7948,4904
8419,4907
8353,4827
7889,4542
8431,4176
7734,4613
7449,4413
7894,4230
7738,5095
7646,4692
8319,4351
7936,4433
8128,4326
8248,4342
8012,4233
7583,4311
8243,4727
7972,4584
7707,4273
8004,4118
7656,4662
8132,4734
8163,4075
8023,4335
7628,4268
8086,4426
8091,4618
8319,4232
8158,4983
7294,4682
8244,4638
7668,4319
7708,4398
8202,4944
7761,4255
8082,4279
7807,4796
8249,4105
8062,4302
7781,4350
8159,4433
8016,4762
7462,4934
7576,4645
8755,4386
7636,4807
7833,4834
8273,4933
8329,4585
8311,4562
7885,4641
7765,4562
8143,4894
7931,4388
8083,4275
7554,4690
7784,4183
8826,4357
7997,4369
7711,4578
7743,4396
7222,4260
7612,4165
8015,4251
8117,4534
7690,4290
8301,5290
8226,4510
8935,4392
7854,4576
7886,4378
7790,4493
7790,4059
7632,4359
8265,4699
8189,4245
7639,4613
8119,4419
7953,4499
8142,4896
8272,4637
8029,4253
7275,4223
8051,4267
8269,4504
7823,4322
7727,4406
7870,4893
8140,4437
8306,4341
7953,4251
8225,4514
7980,4460
7527,5041
7990,4378
8165,4736
8163,4913
8195,4023
7977,4049
7746,4790
7946,4417
7778,4964
8505,3717
8228,4556
8147,4225
7582,4729
8493,4035
8327,4551
7601,4304
7906,4148
7465,4542
7704,4676
7612,4271
8046,4407
8169,4306
7525,4642
7773,4632
8241,4426
7908,4702
7972,4353
8352,4294
8098,5018
8143,4812
7314,4557
8317,4610
8006,4273
7622,4779
8425,4330
8242,4938
8085,4537
7647,4698
8126,4457
8080,4582
8113,4313
8265,4989
8463,4145
7343,4388
8789,4857
8303,4758
8005,4644
7696,4411
7839,4511
7673,4946
7841,4368
7380,5128
8022,4602
7508,4180
7746,4324
7828,4706
8600,4957
7392,4124
8571,4356
7872,4683
7947,4309
8655,4819
8026,5026
8127,4696
8136,3784
7678,4568
8217,4471
8417,5032
7725,4081
8030,4994
8163,4577
8092,4408
7854,4332
8064,4094
7633,4328
8696,4586
8041,4859
8333,4150
8198,4038
8285,3979
8400,4373
8086,3817
7817,4310
7602,4065
8113,4311
7343,4284
8325,4373
7858,4929
7699,4495
8207,4598
8191,4860
7830,4451
7509,4841
8048,4380
8104,4434
8298,4908
7993,4696
8262,4390
8116,4140
7836,4538
8411,4122
8183,5132
8168,4493
8257,4285
8078,4783
8362,4444
8496,4597
8350,4219
8028,4363
8070,4593
7972,4755
8245,4220
7660,4212
8270,4758
7922,4440
7637,4514
7562,4455
7916,4437
7665,4824
8219,4459
8542,4479
7884,4290
7568,5072
8411,4378
8188,4337
8436,4265
8308,4514
8215,4366
7872,4726
8320,4803
7884,4348
7915,4410
7925,4314
7605,4330
8502,4999
7999,3967
8559,4438
7961,3847
8176,4704
8396,3856
8162,4449
7722,4336
8326,4247
8091,4430
8104,4115
7900,4257
7705,4883
7996,4125
8047,4070
8308,4294
7900,4903
8011,4486
8158,4599
8064,4420
8077,4483
7802,4446
7994,4882
8065,4415
8073,4523
8336,4574
8122,4028
7763,4108
7853,4856
8633,4474
7574,4498
7634,4460
7391,3732
8283,4060
8252,4413
8234,5105
8245,4455
8051,4732
7981,4589
8403,4269
7850,4163
7811,4261
8091,4779
8048,4385
7665,4854
7891,4636
8413,4509
8375,4851
7708,4565
8446,4675
8031,3974
8188,4484
7683,4330
7944,4656
7982,4658
8548,4391
8535,4394
8022,4727
7840,4302
7673,4528
7993,4301
7675,4762
7547,4612
8260,4648
8221,4405
8560,4453
8043,4549
7766,4315
8061,4718
8753,4526
8323,4843
7665,4880
8514,4729
8250,4171
8060,4636
7765,4677
8134,4755
8146,4600
7723,5477
7614,4351
7697,4544
8022,4721
8127,4944
8160,4450
8403,4770
7661,4040
8182,4270
7970,4155
7528,4762
7908,4493
8304,4532
7747,4351
8123,4338
8214,4872
8132,4359
7714,4281
7493,4668
7349,4934
7876,5194
8309,4889
8113,4652
7939,4582
8252,4328
8577,4910
7865,4816
8256,4458
7355,4022
8132,4000
7830,4433
8471,4453
7978,4510
7922,4802
8086,4719
8015,4553
7816,3885
7694,4389
8297,4079
7927,4649
7819,4807
7816,4703
8290,4298
7722,4340
8031,4997
8148,4443
7721,4424
8060,4356
8074,4242
8073,4101
7768,4731
7719,4909
7750,4178
7930,4626
7933,4359
7764,4191
7506,4900
8033,4214
8495,5153
8610,4321
8362,4875
8193,4753
7789,4932
7939,4094
8123,4804
7515,4940
7759,4185
8196,4561
7978,4723
8107,4075
8171,4559
8354,4248
8253,4192
8240,4652
7740,4747
8457,4540
8051,4856
8160,4833
7899,5075
8514,4975
8141,4052
7951,4481
7983,4539
7392,4186
8042,4866
7764,4581
7849,5051
8257,4269
7918,4224
8349,4504
7670,4095
8031,4977
8350,4709
7955,4380
8102,4411
8554,4128
8010,4700
8028,4434
8164,4273
7873,4674
8611,4447
8114,4293
7960,4458
7994,4968
7997,4008
7973,4668
8188,4345
8196,4259
7678,4561
8203,4688
8138,4979
8524,4224
7845,4746
7942,4814
8208,3786
8140,4496
7997,4386
7848,4702
7721,4689
7771,4887
7664,4135
8155,4413
8293,4900
7898,4017
8462,4336
7714,4431
