comp_1,comp_2,comp_3,comp_4,comp_5,comp_6,comp_7,comp_8,comp_9,comp_10,labels
0.046025169,-0.00307646,-0.000879885,-0.00923939,0.008256056,-0.010214993,0.00149979,0.009604828,0.002026004,-0.001963288,7
0.13965953,-0.006118665,-0.006941112,-0.01797663,-0.052338733,0.005447163,0.021711437,-0.01253801,0.004150143,0.031433266,7
0.116559149,-0.018461395,0.007512103,-0.028620939,-0.035997214,0.062017761,-0.030065036,-0.046366256,0.012049074,-0.006067231,7
0.093944005,0.011732551,-0.013653916,-0.002721989,-0.013488273,-0.0058138,-0.00628238,0.03890266,0.005376887,0.017733331,7
0.133948816,0.004163116,-0.008636564,-0.058458679,-0.056146299,0.074450744,-0.05548413,-0.116728907,0.012886205,0.031190784,7
0.096564433,0.005496762,-0.0052647,-0.047389178,-0.025862196,0.030339105,-0.026167772,-0.04244346,0.003330923,-0.001498484,7
0.0675141,0.012808498,-0.011674695,0.001633422,-0.025478283,0.006263747,-0.017401278,-0.054700355,-0.000471081,0.049458721,7
0.131312147,-0.032414717,0.005441869,-0.019941239,0.011511352,-0.046937848,-0.014231485,0.070180792,0.042854521,0.028911717,7
0.109250976,0.020623721,-0.016994477,-0.034250754,-0.013067709,0.027506945,-0.024381366,-0.028292752,-0.000321459,-0.020411438,7
0.176218616,-0.050807691,0.013820509,-0.036399876,-0.010648175,-0.008717571,-0.027549067,0.060848706,0.034214344,0.026526921,7
0.130879831,0.007827723,0.05126745,-0.024502349,-0.026970894,0.002010609,-0.038084142,0.005326388,-0.001495071,-0.014927833,7
0.094307732,0.036355618,0.050497888,-0.023500628,-0.030791105,-0.014305667,-0.004613221,-0.011250327,-0.013960213,0.022348835,7
0.172781057,-0.026219038,0.003383908,-0.056312954,-0.057381012,0.024085641,-0.045403933,-0.021194765,0.014532958,0.044788133,7
0.064356431,0.042838733,-0.029207853,-0.014191587,0.010938126,-0.011771633,-0.024584306,-0.005968847,0.015728039,-0.007675067,7
0.036158274,-0.011909807,0.003483135,-0.012266878,-0.017731558,0.015056092,-0.000418667,-0.014238225,-0.000524218,0.011620951,7
0.160946772,-0.002839252,-0.007925105,-0.028989202,-0.002272719,-0.02330576,-0.043577679,0.021896661,0.008352428,-0.008500416,7
0.187655338,-0.069787216,0.023321862,0.007682289,-0.025088011,-0.016643703,-0.001687884,0.009273376,0.025855082,-0.003497713,7
0.079959214,0.005591463,-0.012027364,-0.026641338,-0.002516013,0.000247503,-0.014705141,0.006176684,0.050512738,0.07576539,7
0.1142536,0.019925881,-0.015339601,-0.021763107,-0.016457424,0.004361583,0.007607225,-0.015577115,-0.014077263,0.011552904,7
0.120218078,0.039680691,-0.034832172,0.005391782,-0.048419172,-0.007135653,-0.034293271,-0.00829797,0.048443676,0.022494614,7
0.124159283,0.00350674,-0.008005615,-0.009095053,-0.051179986,-0.007727546,-0.047052118,-0.015345688,0.016683828,0.029304849,7
0.164555386,0.007247519,-0.016678758,-0.021539591,-0.037028616,-0.014531014,-0.030153661,0.027969132,0.017295514,0.030980038,7
0.15546674,-0.021331514,-0.003125498,-0.001415977,-0.015100396,-0.025271383,-0.02796583,0.053329812,0.026701632,-0.012773843,7
0.106802952,-0.025511713,0.003972198,-0.034937627,-0.0240729,-0.005555643,-0.003218752,0.011956228,-0.007822573,0.029683474,7
0.075083392,0.001329676,-0.00687413,-0.027173128,-0.034123802,0.007118725,0.004731061,-0.034463579,-0.003272814,0.043416352,7
0.146472288,-0.021081412,0.001271701,-0.034356602,-0.031699546,0.002774255,-0.02868179,-0.059895277,0.025933914,0.043984707,7
0.10887168,-0.001464335,-0.009949156,-0.034302303,0.008701863,-0.013090893,-0.011224109,0.034662743,0.026535133,0.033471106,7
0.176368667,-0.034526591,0.005702036,-0.033341296,-0.04562226,-0.004968843,-0.028002866,0.045122812,0.009380038,0.049192016,7
0.144354882,0.041914007,-0.034146205,0.033181042,-0.022571919,0.016301466,0.031829972,0.045684845,-0.011224781,0.017648008,7
0.136248899,-0.030635295,0.011740222,-0.026232281,-0.049488139,0.027318501,-0.06188304,-0.028383053,0.014207419,-0.014883752,7
0.061359477,0.011619325,-0.007050424,-0.022705181,-0.021557875,0.032845534,-0.037757123,-0.050128288,0.016072534,-0.007455394,7
0.109448796,-0.012949963,0.002294183,-0.032882859,-0.035110448,0.053915215,-0.058962986,-0.057556667,0.018448395,-0.008859947,7
0.118347659,-0.01353905,5.50E-05,-0.038258806,-0.026344545,-0.026286998,-0.03961265,0.025856403,0.023427725,0.012399142,7
0.101160847,-0.012579794,0.000878444,-0.042919316,-0.038294416,-0.037780003,-0.043594819,0.048362187,0.028024207,0.033336534,7
0.148717122,-0.017926935,-0.001912078,-0.037520266,-0.007995541,-0.018154681,-0.015330431,0.041543542,-0.00196981,0.026821464,7
0.078112507,0.02542036,-0.002084913,-0.011035858,-0.010705918,0.06882478,0.014153815,-0.046054068,-0.013091386,0.034306349,7
0.079231898,0.021230426,-0.017551854,0.020037545,-0.031831453,0.016653628,-0.019974108,0.003881971,0.003518378,0.009437891,7
0.079647561,0.006810952,-0.013769788,-0.037713862,-0.007667638,-0.019267039,-0.037399923,0.053118563,0.008833694,0.016755225,7
0.117048547,0.010991369,-0.012072027,-0.018177445,-0.056039651,0.037626238,-0.037810326,-0.115829628,-0.005101697,0.042618162,7
0.127399884,-0.016005475,0.001045089,-0.045539312,-0.043389836,0.029581738,-0.030564043,-0.086250673,0.011410222,0.060309023,7
0.158661416,-0.024335544,0.004280478,-0.02741489,-0.054433231,0.007630776,-0.050672886,-0.044334781,-0.002684686,0.0250795,7
0.058282369,0.01433968,-0.013035201,0.007409607,-0.015192125,-0.020309728,-0.001359831,0.008358139,0.027220738,0.009294925,7
0.107363231,0.016359781,-0.018786097,-0.009596945,-0.034230756,0.019879124,0.010361809,-0.015405278,0.004831109,0.051013238,7
0.180587931,-0.007405348,-0.0098539,-0.060429364,-0.03015194,0.038444331,-0.062877711,0.010687945,0.036455848,0.015970587,7
0.119325175,0.034686187,-0.027685096,-0.02982655,-0.016266119,-0.001843555,-0.038594337,0.03791738,0.023411565,0.0142686,7
0.139364996,-0.025477343,0.004182356,-0.018941615,-0.02966847,-0.034563438,-0.022052852,0.038537401,0.029474136,0.024164675,7
0.129547541,-0.034563508,0.008855451,-0.025183016,-0.052924201,-0.029172149,0.029269202,-0.022759883,0.007935347,0.014259903,7
0.077499386,0.059332027,-0.036287085,0.01249727,-0.026333252,0.023555597,0.018512457,0.000688482,0.005533103,0.027227897,7
0.081846408,0.096460733,-0.060634776,0.098447425,-0.044175515,0.002444604,0.017960021,0.038663168,-0.004068175,0.024384299,7
0.140248468,-0.008904402,-0.000190378,-0.063162159,-0.023310569,0.04407192,-0.093295287,-0.044112765,0.028885021,-0.024067057,7
0.1646579,0.046659287,-0.039614077,0.039306511,-0.059816524,0.018174884,-0.010929022,0.018513941,0.000472852,0.023989305,7
0.019679407,0.009073076,-0.005895096,-0.01776877,-0.002780638,0.001436047,-0.01241302,-0.007652574,-0.022878416,-0.008937706,7
0.100369314,0.0078028,-0.010692455,-0.024168177,-0.022389493,-0.000859287,-0.007541017,-0.028438057,0.011584173,-0.001466333,7
0.047767328,0.006756709,-0.006497837,-0.034467436,0.003968777,0.004501789,-0.018834273,-0.028076191,-0.003998942,-0.006831067,7
0.107573631,0.005993997,-0.012827651,-0.029891446,-0.007960669,0.005932413,-0.002709117,0.000545835,-0.010470076,0.034958985,7
0.046765781,0.01188122,-0.005082823,-0.032263953,0.011645543,0.023474822,-0.030466267,-0.046449079,0.000645498,-0.030974647,7
0.178764949,0.026143513,-0.018913237,0.003020309,-0.047481414,0.055838883,0.021646585,0.000789298,0.001630971,-0.006841949,7
0.119577274,-0.00628934,-0.00113702,-0.02919712,-0.015164555,0.018144134,-0.012531217,-0.047826539,-0.008920815,0.036860589,7
0.064248973,-0.009390117,0.002679379,-0.02519889,-0.025053832,0.010046452,-0.005921794,-0.002308932,0.009633376,0.014829291,7
0.099931225,-0.013691038,-5.54E-05,-0.0096723,-0.006383312,-0.006442197,-0.024467576,0.000751231,-0.006713813,0.030644834,7
0.059813244,0.006128566,-0.008140973,-0.031752667,-0.016817545,-0.00324547,-0.007184179,-0.001421153,0.01542502,0.024372673,7
0.043477972,-0.004573771,-0.000237102,-0.023181103,-0.009409128,0.014707833,0.006423641,-0.005635963,-0.004440444,0.018226752,7
0.102469702,-0.001417751,-0.008883608,-0.022758099,-0.008468741,-0.006548319,-0.002498325,0.014147858,0.006876184,0.018433626,7
0.163820332,0.000312156,-0.014148695,-0.045235818,-0.026812736,-0.023764711,-0.025418344,0.062202493,0.031443578,0.05720826,7
0.076000881,0.000206166,-0.004348111,-0.003160753,-0.027230472,0.007693089,-0.019751331,-0.04115582,-0.002758394,0.040340656,7
0.05965136,0.00086496,-0.004396777,-0.027367415,0.005472178,-0.001494244,-0.034231022,0.014001443,0.013438186,0.005211786,7
0.032087506,0.013806285,-0.010331162,0.004783632,-0.008910965,-0.004067516,-0.00457663,0.001375183,0.003264349,0.007771943,7
0.09888341,-0.022539378,0.009366425,-0.032850266,-0.03947858,0.051858503,-0.033524841,-0.051810947,-0.000876184,0.017102488,7
0.093977068,-0.011808603,-0.001526528,-0.020763913,-0.023359745,0.003850336,-0.046906063,-0.020333793,0.04950161,0.029652858,7
0.107640524,0.006997133,-0.016021061,-0.019532108,-0.019576569,-0.018859412,-0.032857401,0.02351024,0.006481696,0.005577595,7
0.104808194,0.064149383,-0.035953623,0.031931677,-0.059768288,0.028878038,-0.031844689,-0.02132133,-0.010883151,-0.006174471,7
0.081629685,-0.018369974,0.003034532,-0.013652829,0.010266201,-0.023271072,-0.018376084,0.054706177,0.033041646,0.030284025,7
0.093855205,0.028289709,0.035867305,-0.000157988,-0.023897378,-0.000319323,-0.007828354,0.000516257,0.001760633,0.016422419,7
0.092091246,-0.023781461,0.009027445,-0.015843795,0.000941708,-0.005151964,0.005950085,0.029002434,0.018643493,-0.009205742,7
0.100891464,-0.047388087,0.019425941,0.007304357,-0.009009162,-0.014964493,0.018096673,0.005370817,0.027582578,-0.008754373,7
0.081021919,0.003854819,-0.008607814,-0.030826303,0.002994026,-0.025971315,0.013296254,-0.003838557,0.000274477,-0.023401826,7
0.119910431,-0.032691809,0.004049146,-0.028674265,-0.030524139,-0.044371145,-0.039775931,0.082750822,-0.003871463,0.021374867,7
0.080214965,0.041439427,-0.029010937,0.022263567,-0.021006714,0.006033873,-0.016443408,-0.05756095,0.006151384,0.056313316,7
0.145921995,-0.008678205,-0.004497076,-0.04050522,-0.023353989,-0.005566726,-0.025762196,0.028400987,-0.011154449,0.024043956,7
0.119147714,-0.001400636,-0.005385963,-0.043751716,-0.051955386,0.066227793,-0.031282828,-0.106537089,-0.005396226,0.048122298,7
0.12781713,0.020546643,-0.018289009,-0.004679876,-0.022736401,0.039467818,-0.010286354,-0.018680252,-0.013306282,-0.0211194,7
0.145119463,-0.004872504,-0.00614847,-0.024316225,-0.008537536,-0.014785149,-0.031192747,0.031217063,0.005481355,0.012203014,7
0.103015873,0.001412572,-0.009071667,-0.016288154,-0.018647734,0.03065284,-0.005603266,-8.11E-05,-0.00337418,0.009620415,7
0.084879674,0.016349624,-0.015081429,-0.021827414,-0.013182229,-0.011862227,-0.019561257,-0.010803934,0.002794094,-0.009241962,7
0.129142622,-0.003285747,0.010061742,-0.031528678,-0.022461279,0.006592517,-0.026771844,0.018723627,-0.003400925,-0.003355091,7
0.055793475,-0.002643483,-0.001450246,-0.012331393,0.002357643,-0.014056078,-0.01352161,0.015475888,-0.000131414,0.002779151,7
0.086555386,0.007828862,-0.009711984,-0.023167664,-0.031552466,0.035909896,-0.054998139,-0.040561651,0.024238207,0.007998924,7
0.125950411,0.042225134,-0.035493366,-0.002299944,-0.038921525,0.003051683,-0.013047361,0.010133202,0.013458873,0.046033336,7
0.152570649,-0.026426716,0.006121902,-0.038418731,-0.036398835,-0.036387087,-0.028931092,0.022718133,0.019388924,0.004230992,7
0.105242596,0.059694109,-0.026921959,-0.006892237,0.011786831,0.014336903,0.036892773,-0.00199929,-0.038789127,-0.096310744,7
0.176873675,0.078033826,-0.056385392,0.079198144,-0.082305291,0.07688045,0.003805175,-0.046158009,-0.00169519,0.015041463,7
0.089179167,-0.004229356,-0.00612605,-0.012638503,-0.007003063,-0.017278007,-0.012243479,0.041364434,0.00839922,0.01760727,7
0.125293739,0.018173803,-0.018469488,-0.042081139,-0.036092939,0.011211054,-0.056077145,-0.004776705,-0.005866496,-0.012438376,7
0.104701183,0.009659834,-0.003443849,-0.012923927,-0.041598474,0.042294382,-0.03482872,-0.073562117,-0.001301039,0.01711814,7
0.12785471,0.00631779,-0.01394589,-0.014956206,-0.030593901,-0.009407246,-0.015529429,0.014386772,0.015035926,0.027978503,7
0.223949971,-0.053802077,0.01237203,-0.047553765,-0.04509856,-0.024051085,-0.043628857,0.078259253,0.020370694,0.047570304,7
0.063135688,-0.023689875,0.007284051,-0.000264352,-0.003924185,-0.029574576,0.003654639,0.031126688,0.007923959,-0.00917698,7
0.11699145,0.007201908,-0.015739823,0.008752996,-0.01232905,-0.01521747,0.003471268,0.032003766,0.010890003,0.018077526,7
0.074112432,0.009392472,-0.009934684,-0.010287863,-0.022059361,0.01097521,-0.013601645,-0.044026414,0.002265197,0.036784536,7
0.131055423,0.001815031,-0.012198301,-0.042028835,-0.009574195,0.010423059,-0.006315665,-0.002158797,-0.010259278,0.05214261,7
0.126382195,0.032920487,-0.016365619,-0.007599027,-0.041945169,0.037539333,0.003329493,-0.030282732,-0.002481537,0.032912437,7
0.086787653,0.038056414,-0.016122446,0.011579125,-0.007457649,-0.019732634,0.003587396,0.018180065,0.017672639,0.017003523,7
0.165118376,0.027081877,-0.027988012,0.006602263,-0.024419189,0.032619819,-0.002187016,-0.010676331,0.006915034,0.032304404,7
0.095115672,-0.003943958,-0.004583449,-0.010646655,-0.011521647,-0.023095571,-0.018513528,0.013461733,0.017674214,0.003976273,7
0.120187019,-0.000882595,-0.007126016,-0.056125617,-0.037213647,0.026388898,-0.000361105,-0.046806488,-0.024379683,0.068527842,7
0.149934808,0.01103059,0.099067866,-0.025709197,-0.032714519,0.003141527,-0.036104214,0.02989154,0.005938429,0.014309447,7
0.172434222,0.025693925,-0.026956653,0.005916931,-0.053837646,0.002812473,-0.018845944,0.019681856,0.022016664,0.061634157,7
0.14210008,-0.009900704,-0.002757589,-0.046636382,-0.025112226,0.00644279,-0.053592242,-0.034695888,-0.001843955,0.032252109,7
0.12737895,-0.028678164,0.004024746,-0.030113481,-0.020638957,-0.015891981,-0.020939813,0.040292222,0.027049411,0.039928642,7
0.153818813,0.011936439,-0.01985246,0.024469809,-0.044040727,-0.034168442,-0.020377693,0.051537679,0.016088779,0.002886231,7
0.109080794,0.008124954,-0.011757964,-0.029720716,-0.015659144,-0.007834346,-0.042080804,-0.038891222,0.014720843,0.019632745,7
0.109616723,0.056013425,-0.038967442,0.027642554,-0.015508199,-0.01600461,0.002757843,-0.007362077,0.00824567,0.021366193,7
0.155166078,0.02976744,-0.03088421,0.021263657,-0.035724101,-0.029156248,0.013179043,0.027362412,0.028034553,0.025861981,7
0.124935638,0.10074798,-0.052661915,0.018993798,-0.040182199,0.073378395,-0.013655007,-0.148124501,-0.010478563,-0.004795045,7
0.184042626,-0.025163773,-0.001453128,-0.027786859,-0.028648325,-0.039382512,-0.05422244,0.074290634,0.015280086,0.018791033,7
0.139357817,-0.009509751,0.002272078,-0.00543361,-0.050627271,0.031493876,-0.048544243,-0.039871664,0.012775231,-0.003959964,7
0.129271072,-0.013802139,0.002720421,-0.032960126,-0.063399952,0.020729347,-0.048927408,-0.098210028,0.007790346,0.017226588,7
0.057242682,0.017843867,-0.011784473,-0.022939452,-0.008647467,-0.000362613,-0.010203314,-0.029372045,-0.034857497,0.008518397,7
0.13239358,-0.002695036,-0.008266309,-0.025602749,-0.038588956,-0.009156959,0.004381399,-0.023671781,0.010419102,0.0267844,7
0.105252372,0.018652624,-0.021652023,-0.007810321,-0.001519627,-0.037775939,-0.025695492,0.039490475,0.037584141,0.040563131,7
0.07542575,-0.005951178,-0.002174729,0.006289448,-0.012377557,-0.023473735,-0.02341751,0.018163598,0.003193316,0.000969137,7
0.141450907,0.025262362,-0.025446521,-0.01712737,-0.012182029,-0.038686774,-0.044220668,0.039891248,0.037091111,0.008541184,7
0.062629609,0.008041436,-0.007570573,-0.024459281,-0.017167158,-0.003459758,0.001369326,-0.019437827,-0.008718808,0.01505201,7
0.120420974,0.073095835,-0.042680024,0.03580917,-0.014146218,0.051736604,0.020925415,0.023416335,0.007347088,-0.01136498,7
0.11056253,-0.006322074,-0.003954254,-0.027110151,-0.034803178,-0.01213454,0.01415669,-0.00977088,-0.002928082,0.029153555,7
0.080744354,0.009659929,-0.007208621,-0.027838144,-0.006123022,0.037799261,0.002169999,-0.039545338,-0.007587185,0.003219324,7
0.124909329,0.055517979,-0.040198599,0.021377293,-0.039387248,0.002446496,-0.003677368,0.011290586,0.007309256,0.023047642,7
0.115233165,0.042793407,-0.032395292,0.004567147,-0.016079656,0.004335177,0.016843212,-0.008508175,-0.002818667,0.018417206,7
0.137818708,0.011817306,-0.019504132,-0.037584675,-0.052262399,0.020144689,-0.018024041,-0.031212125,0.001388879,0.060946524,7
0.071991025,0.004269225,-0.00580604,-0.017020178,-0.021773747,0.009284266,-0.032436783,-0.011426404,0.005136114,-0.001588742,7
0.094348345,0.029465376,-0.021358273,-0.00267674,0.003020557,-0.011623899,-0.012091944,0.025251527,-0.007574588,0.00110167,7
0.09510718,0.01013974,-0.01303746,0.008643139,-0.021072365,-0.01363096,-0.002861886,0.008484538,0.015329799,0.020381553,7
0.116317936,-0.019990109,0.001892568,-0.041459212,-0.024651206,0.003910832,-0.034480024,-0.004508415,0.022502102,0.024125661,7
0.109661762,-0.007322074,0.001699905,-0.000376342,-0.046609743,0.006512121,-0.034558954,-0.025321788,0.004204562,0.003652649,7
0.099415446,-0.013794087,0.003793529,0.002491919,-0.032546018,0.009552038,-0.03197468,-0.011339615,0.005442392,0.003266687,7
0.112856772,-0.001219986,-0.006915897,-0.051669625,0.010733125,-0.015817073,-0.027481682,0.04884838,0.006611411,-0.005330496,7
0.124774497,0.014305018,-0.021604406,-0.000646219,-0.025733613,-0.033192109,-0.009705861,0.035886506,0.014442272,0.018121691,7
0.091988048,0.008941572,-0.011888486,-0.038270872,-0.002409727,-0.010393206,-0.0414493,-0.02100422,0.000389961,-0.017422337,7
0.101147441,0.063188421,-0.036895179,0.042546419,-0.051225149,0.002829301,-0.020418882,0.003936417,-0.004593557,0.005838402,7
0.121806992,-0.025626373,0.003432751,-0.022539997,-0.032076259,-0.026534606,-0.027096875,0.040638162,0.002618928,0.019451679,7
0.084237922,0.040506171,-0.029348083,-0.026497232,-0.001671545,0.003833155,-0.021723127,-0.076779859,0.003812439,0.024983998,7
0.140202417,0.064092068,-0.048009793,0.031346929,-0.047447119,0.047287652,-0.001687658,-0.035275372,0.006435038,0.036383879,7
0.127254775,-0.023019246,0.005710747,-0.053966672,-0.037501148,0.012859619,-0.0094939,-0.02660956,0.013449762,0.020136246,7
0.117202578,0.045103271,-0.033592421,-0.004922707,-0.040402225,0.004370402,-0.034439767,0.016847714,0.038635861,0.032476701,7
0.161198169,0.008612008,-0.018292346,0.007031393,-0.057177707,-0.00125155,-0.036141933,0.007846345,0.005900463,0.046493717,7
0.09689034,0.022582916,-0.018639157,-0.00716594,-0.031219507,0.015966472,-0.038681796,-0.013738739,0.00018658,0.00247939,7
0.172280368,0.011245589,-0.019238301,-0.005811817,-0.044796261,-0.040823246,-0.034554174,0.059158349,0.02853065,0.043766569,7
0.134839439,-0.022455912,0.002897562,-0.03767057,-0.030952725,-0.010356034,-0.062049754,0.014468523,0.022297817,0.003507825,7
0.056486641,0.01281262,-0.009309972,-0.032204833,0.01528867,-0.005442095,-0.018218481,-0.012403839,-0.011911795,-0.018119655,7
0.111923714,-0.021923649,0.006153146,-0.0506888,-0.033882381,0.04857751,-0.035625299,-0.046568111,0.015122925,0.038040942,7
0.157819552,0.064969071,0.090404674,-0.002419553,-0.058132327,-0.002120367,-0.011950405,-0.007885579,0.00687347,0.009530217,7
0.03964306,-0.003220965,0.008410701,-0.00623028,-0.004626765,0.001152135,-0.00055098,-0.009242005,-0.008517296,-0.002273761,7
0.10522645,-0.019610696,0.005005865,-0.032633332,0.001908699,-0.004162177,-0.026259298,0.03887299,-0.020603217,0.01284462,7
0.03896889,0.027690931,-0.017782064,-0.035776538,0.01994094,-0.012279017,-0.024733467,0.009498837,0.006011296,-0.006574563,7
0.09083015,-0.006981385,-0.002226399,-0.02744418,-0.0188644,-0.022928336,-0.02188873,0.039792225,0.010546313,0.022857198,7
0.122448922,-0.028635553,0.006438897,-0.015537442,-0.025635287,-0.025244244,-0.005128772,0.051364631,-0.029207133,0.015607679,7
0.097765646,-0.00876014,-0.000202437,-0.024746572,-0.015623965,0.04865712,-0.043698291,0.013889905,0.003189178,-0.018337993,7
0.096214591,-0.003025101,-0.007935758,-0.020176394,-0.006373926,-0.03436589,-0.025874241,0.053356211,0.011427719,0.015607282,7
0.095850678,-0.012291062,0.001421046,-0.020350396,-0.028906066,-0.021022407,-0.02936746,0.028830228,0.007894866,0.004374727,7
0.093085635,-0.000281926,-0.005614599,-0.037035459,0.001846781,0.012026211,-0.036682982,0.006260936,-0.004760566,-0.014708507,7
0.00088088,-0.000540114,3.76E-05,0.000763298,-0.0016451,-0.00079462,0.002647287,-0.001510264,0.005684129,-0.005510625,7
0.148527483,0.048315233,-0.042148411,0.059093956,-0.043527364,-0.015788584,-0.004480093,0.030080138,0.017783436,0.019478447,7
0.230744403,-0.009895754,-0.012832531,-0.046019206,-0.047811723,-0.05956497,-0.063487391,0.099145544,0.028710264,0.032727076,7
0.097056074,-0.008989643,-0.000360282,-0.029151066,-0.015817806,-0.001764204,-0.021783252,0.000437521,0.006906393,0.006331772,7
0.134295671,0.00045493,-0.009343659,-0.016434261,-0.057728214,0.013879129,-0.01055489,-0.04163862,0.020448599,0.033126236,7
0.217898373,-0.004490068,-0.015833456,-0.054181261,-0.04990049,-0.008834023,-0.059451829,0.067996069,0.057165989,0.061919111,7
0.097938338,-0.009466667,0.003747178,-0.03255926,-0.01675906,-0.012335588,-0.017697683,-0.011527504,-0.001650155,-0.015722543,7
0.119650142,-0.013384391,0.000638185,-0.030523565,-0.01874429,-0.000911167,-0.034329389,0.008840182,0.009246208,0.004100715,7
0.083212027,-0.024888203,0.005566246,-0.013296072,-0.015424018,-0.023534496,-0.010824746,0.045971252,0.005551901,0.007794476,7
0.229337957,-0.007595965,-0.015619879,-0.041020312,-0.022340209,-0.072002698,-0.06976635,0.12044796,0.028214255,0.031645355,7
0.049749946,-0.004420434,-0.003082011,-0.013211548,-0.004143409,-0.017152626,-0.017959697,0.027478885,0.008551462,-0.000592132,7
0.08445828,-0.001768058,-0.00364795,-0.028113271,0.022272787,-0.020329299,-0.010359523,0.0349142,-0.006154819,0.003363244,7
0.06058028,-0.001025573,-0.003417768,-0.006738239,0.002030285,-0.006970225,-0.010123721,0.020113098,0.007191834,0.011768568,7
0.103600247,0.044597408,-0.029287043,0.044204671,-0.037771539,0.009457808,-0.00102587,0.033772259,-0.006259801,0.039372455,7
0.042554226,0.039462653,-0.020396115,-0.007270561,0.02646464,-0.004934309,-0.009547821,0.002340154,-0.004214507,-0.016674899,7
0.087432988,0.002994173,-0.005160789,-0.021422257,-0.025009003,0.017188108,-0.011485341,-0.023182579,0.007895454,0.018279672,7
0.093290914,-0.014994933,0.003075475,-0.033316673,-0.026024183,-0.02552259,-0.02485174,0.026629801,0.014510422,0.018938886,7
0.106480613,0.059972343,-0.040018841,0.053670053,-0.034632275,-0.013012539,-0.002282219,0.04293815,0.003723093,0.013738764,7
0.127715059,0.007598512,-0.011057122,-0.018916796,0.016906871,-0.015862913,-0.017712768,0.043431169,-0.003170266,-0.013678227,7
0.10903548,0.045583651,-0.031649346,0.032491414,-0.022102917,0.005557906,-0.009570317,0.060402173,0.006127707,0.003220881,7
0.130074816,0.009282415,-0.015142149,0.001079615,-0.039864389,-0.004692361,-0.043525382,0.029193655,0.010379672,0.005398398,7
0.10115743,-0.02395944,0.006708766,-0.020986184,-0.032197559,0.033380282,0.006180648,-0.016636922,-0.018259076,0.035228867,7
0.060216442,-0.010062718,0.000377687,-0.020134353,-0.020813026,0.011112573,0.001996249,-0.016804638,0.002360561,0.021609742,7
0.187222438,-0.013703129,-0.009872684,-0.005231166,-0.029840975,-0.01052217,-0.002213453,0.060863184,-0.005855433,0.052618877,7
0.05264949,0.010752384,-0.006787042,-0.003197789,0.013474427,-0.007339895,-0.006411271,0.006605416,-0.002884961,-0.008547223,7
0.116776391,0.011776896,-0.01182053,-0.025004142,-0.00998577,0.011041413,-0.029969151,0.019221962,0.037985641,0.031964102,7
0.136101227,-0.070188707,0.028138969,-0.002022148,-0.041860787,-0.03778133,0.006628748,0.027932028,0.038486578,-0.011409513,7
0.112981842,-0.018042129,0.000343534,-0.029854622,-0.000229064,-0.010769798,-0.028140198,0.028698097,0.022947632,0.01911684,7
0.158707734,-0.030986613,0.002894257,-0.038421672,-0.010547966,-0.023278425,-0.017803835,0.067752853,0.041963026,0.050496703,7
0.066318048,-0.007150308,0.002437442,-0.014422065,-0.015748779,0.011414175,-0.028643528,-0.017249741,0.010447809,0.005522766,7
0.091849058,0.043054699,0.061986834,0.000647884,0.002574427,-0.018370166,-0.01815973,0.04015823,0.001887987,0.001424432,7
0.114794866,-0.001194393,-0.008344702,-0.008865215,-0.063960244,0.000367997,-0.044909209,-0.000718176,0.017148287,-0.005691748,7
0.10583904,-0.016053197,0.001558493,-0.018244217,-0.021304659,-0.019342199,-0.02664662,0.063077219,-0.020225414,-0.001640826,7
0.156664134,-0.006782817,-0.002692415,-0.035680031,-0.040570482,0.015897964,-0.043317739,-0.05180545,0.034207572,-0.003159068,7
0.134112788,0.056869618,0.133595254,-0.031949136,-0.050896603,-0.033325629,-0.042238898,0.037737195,0.04054199,0.018278385,7
0.084181165,-0.000310611,-0.005754663,-0.00851579,-0.022269522,0.037972047,-0.035280913,-0.055884631,0.013710889,0.005293005,7
0.063225365,-0.011306107,0.001910323,-0.004006609,-0.01632073,0.001411493,-0.010907465,-0.013285245,-0.006967937,0.003515449,7
0.063580799,-0.002716726,-0.003033036,-0.025882194,-0.01637059,0.000676675,-0.006985168,0.013613529,-0.018968656,0.028432217,7
0.065076543,0.011789363,-0.011325084,-0.024448812,-0.029203145,-0.012944698,-0.034611369,0.001992744,0.016559351,0.007690298,7
0.30665399,-0.033430503,-0.006440336,-0.010614023,-0.038739716,-0.050489357,-0.058666184,0.134304213,0.023772663,0.031421315,7
0.128363346,-0.019301338,0.001224329,-0.027127109,-0.002810345,-0.040360881,-0.032295627,0.058425322,0.003883754,0.000905532,7
0.142557934,0.046373969,-0.038139982,0.003972535,-0.030941333,-0.024858517,-0.045160422,0.037313316,0.019619251,0.01054941,7
0.131644759,-0.003668439,-0.008835595,-0.021322463,-0.010198152,-0.028832286,-0.018973746,0.031930627,0.010575411,-0.008358913,7
0.064645856,-0.000472444,-0.000576099,-0.014752474,-0.011471179,0.019480295,0.001723141,-0.002835124,0.01337921,-0.005668401,7
0.027780293,-0.005890349,0.002003179,-0.003966424,0.000368154,0.000680405,0.000990437,0.001802225,0.002558245,-0.006174748,7
0.133203547,-0.003048201,-0.002826403,-0.03676016,-0.017206638,0.021294741,-0.042063994,0.000885157,-0.006235041,0.025234006,7
0.119435944,-0.015131813,-6.31E-05,-0.040283757,-0.006408755,-0.008299045,-0.010964366,0.02512007,-0.004371556,0.018180447,7
